id,gender,age,possible_max_value,possible_min_value,biomarker_id
2011,,,500000000000000.0,10000000000000.0,2011
2012,,,500000000000000.0,10000000000000.0,2012
2013,,,500000000000000.0,10000000000000.0,2013
2014,,,500000000000000.0,10000000000000.0,2014
2015,,,500000000000000.0,10000000000000.0,2015
2016,,,500000000000000.0,10000000000000.0,2016
2017,,,500000000000000.0,10000000000000.0,2017
2018,,,500000000000000.0,10000000000000.0,2018
2019,,,,,2019
2020,,,5000000000000000.0,0.0,2020
2021,,,5.0,0.0,2021
2022,,,1.0,0.0,2022
2023,,,1.0,0.0,2023
2025,,,50000.0,0.0,2025
2026,,,1.0,0.0,2026
2027,,,1.0,0.0,2027
2028,,,1.0,0.0,2028
2029,,,1.0,0.0,2029
2030,,,150.0,0.0,2030
2031,,,1.0,0.0,2031
2032,,,100000.0,0.0,2032
2033,,,1.0,0.0,2033
2034,,,1.0,0.0,2034
2036,,,50000000000.0,1000000000.0,2036
2037,,,60000000000.0,1000000000.0,2037
2038,,,20000.0,0.0,2038
2039,,,1.0,0.0,2039
2040,,,20000.0,0.0,2040
2041,,,1.0,0.0,2041
2042,,,10000.0,0.0,2042
2043,,,1.0,0.0,2043
2044,,,1.0,0.0,2044
2045,,,100000.0,0.0,2045
2046,,,100000.0,0.0,2046
2047,,,10000000000.0,0.0,2047
2048,,,50000000.0,0.0,2048
2049,,,1.0,0.0,2049
2050,,,1.0,0.0,2050
2051,,,100000.0,0.0,2051
2052,,,1.0,0.0,2052
2053,,,106985.0,0.0,2053
2054,,,1.0,0.0,2054
2055,,,1.0,0.0,2055
2056,,,1.0,0.0,2056
2057,,,100000.0,0.0,2057
2058,,,100000.0,0.0,2058
2059,,,100000.0,0.0,2059
2060,,,1.0,0.0,2060
2061,,,1.0,0.0,2061
2063,,,1.0,0.0,2063
2064,,,1.0,0.0,2064
2065,,,1.0,0.0,2065
2066,,,1.0,0.0,2066
2067,,,1.0,0.0,2067
2068,,,1.0,0.0,2068
2069,,,1.0,0.0,2069
2070,,,1.0,0.0,2070
2071,,,1.0,0.0,2071
2072,,,1.0,0.0,2072
2073,,,1.0,0.0,2073
2075,,,1.0,0.0,2075
2076,,,1.0,0.0,2076
2077,,,1.0,0.0,2077
2078,,,1.0,0.0,2078
2079,,,1.0,0.0,2079
2081,,,3000000.0,0.0,2081
2082,,,1.0,0.0,2082
2084,,,1.0,0.0,2084
2085,,,10.0,0.0,2085
2086,,,10.0,0.0,2086
2087,,,10000.0,0.0,2087
2088,,,10000.0,0.0,2088
2091,,,5.0,0.0,2091
2092,,,5.0,0.0,2092
2093,,,5.0,0.0,2093
2101,,,500000.0,0.0,2101
2103,,,1.0,0.0,2103
2104,,,1.0,0.0,2104
2105,,,1.0,0.0,2105
2107,,,200.0,0.0,2107
2109,,,100000.0,0.0,2109
2110,,,100000.0,0.0,2110
2111,,,500000.0,0.0,2111
2112,,,1.0,0.0,2112
2113,,,1.0,0.0,2113
2116,,,1.0,0.0,2116
2117,,,1.0,0.0,2117
2118,,,5.0,0.0,2118
2119,,,1.0,0.0,2119
2120,,,1.0,0.0,2120
2121,,,1.0,0.0,2121
2122,,,5.0,0.0,2122
2125,,,200.0,0.0,2125
2126,,,200.0,0.0,2126
2127,,,1.0,0.0,2127
2128,,,10.0,0.0,2128
2129,,,1.0,0.0,2129
2130,,,1.0,0.0,2130
2132,,,500.0,0.0,2132
2133,,,200.0,0.0,2133
2134,,,10.0,0.0,2134
2135,,,10.0,0.0,2135
2138,,,1.0,0.0,2138
2139,,,500.0,0.0,2139
2140,,,1.0,0.0,2140
2141,,,10000.0,0.0,2141
2143,,,1.0,0.0,2143
2144,,,500.0,0.0,2144
2146,,,1.0,0.0,2146
2147,,,10000.0,0.0,2147
2149,,,1.0,0.0,2149
2150,,,10000.0,0.0,2150
2151,,,1.0,0.0,2151
2154,,,0.15,0.0001,2154
2155,,,5.0,0.0,2155
2156,,,50000.0,0.0,2156
2157,,,5.0,0.0,2157
2158,,,500.0,0.0,2158
2160,,,300.0,0.0,2160
2161,,,50.0,0.0,2161
2164,,,1.0,0.0,2164
2165,,,5.0,0.0,2165
2166,,,5.0,0.0,2166
2167,,,5.0,0.0,2167
2168,,,5.0,0.0,2168
2169,,,50000000.0,0.0,2169
2170,,,10000000000.0,0.0,2170
2171,,,5000000.0,0.0,2171
2172,,,100000000.0,0.0,2172
2173,,,1.0,0.0,2173
2174,,,1.0,0.0,2174
2175,,,1.0,0.0,2175
2176,,,1.0,0.0,2176
2177,,,50000000.0,0.0,2177
2178,,,100000.0,0.0,2178
2179,,,100000.0,0.0,2179
2180,,,100000.0,0.0,2180
2181,,,1.0,0.0,2181
2182,,,100000.0,0.0,2182
2183,,,1.0,0.0,2183
2184,,,1000000000.0,0.0,2184
2185,,,5.0,0.0,2185
2186,,,5.0,0.0,2186
2187,,,10.0,0.0,2187
2188,,,0.0,0.0,2188
2189,,,0.0,0.0,2189
2190,,,0.0,0.0,2190
2191,,,0.04013,0.0,2191
2192,,,4.2558,0.014186,2192
2193,,,0.28539,0.0,2193
2194,,,0.27137,0.0,2194
2195,,,1000.0,0.0,2195
2196,,,25000.0,0.0,2196
2197,,,1.0,0.0,2197
2198,,,7000.0,-500.0,2198
2199,,,7000.0,-600.0,2199
2200,,,1.0,0.0,2200
2201,,,15000000.0,0.0,2201
2202,,,48808500.0,0.0,2202
2203,,,1.0,0.0,2203
2204,,,3000000.0,0.0,2204
2205,,,1500000.0,0.0,2205
2206,,,10.0,0.0,2206
2207,,,1.0,0.0,2207
2208,,,100.0,0.0,2208
2209,,,1.0,0.0,2209
2210,,,1.0,0.0,2210
2212,,,7200.0,0.0,2212
2215,,,1.0,0.0,2215
2216,,,1.0,0.0,2216
2217,,,1.0,0.0,2217
2218,,,1.0,0.0,2218
2219,,,50.0,0.0,2219
2220,,,1.0,0.0,2220
2221,,,500000.0,0.0,2221
2222,,,,,2222
2223,,,100.0,0.0,2223
2224,,,,,2224
2225,,,,,2225
2226,,,,,2226
2227,,,1.0,0.0,2227
2229,,,1.0,0.0,2229
2231,,,100.0,0.0,2231
2232,,,,,2232
2233,,,,,2233
2234,,,,,2234
2235,,,,,2235
2236,,,,,2236
2237,,,,,2237
2238,,,,,2238
2239,,,,,2239
2240,,,,,2240
2242,,,,,2242
2243,,,,,2243
2244,,,,,2244
2245,,,,,2245
2246,,,,,2246
2247,,,,,2247
2248,,,100.0,0.0,2248
2249,,,,,2249
2250,,,100.0,0.0,2250
2251,,,100.0,0.0,2251
2252,,,,,2252
2253,,,,,2253
2254,,,,,2254
2255,,,100.0,0.0,2255
2256,,,,,2256
2257,,,,,2257
2258,,,,,2258
2259,,,,,2259
2260,,,,,2260
2261,,,,,2261
2262,,,500000.0,0.0,2262
2263,,,300000.0,0.0,2263
2264,,,500000.0,0.0,2264
2265,,,500.0,0.0,2265
2266,,,,,2266
2268,,,100.0,0.0,2268
2269,,,100.0,0.0,2269
2270,,,100.0,0.0,2270
2271,,,100.0,0.0,2271
2272,,,100.0,0.0,2272
2273,,,100.0,0.0,2273
2274,,,100.0,0.0,2274
2275,,,1.0,0.0,2275
2276,,,1.0,0.0,2276
2277,,,100.0,0.0,2277
2278,,,1.0,0.0,2278
2280,,,1.0,0.0,2280
2281,,,1.0,0.0,2281
2282,,,1.0,0.0,2282
2284,,,1.0,0.0,2284
2285,,,0.0002,0.0,2285
2286,,,0.0002,0.0,2286
2287,,,0.0002,0.0,2287
2288,,,0.0002,0.0,2288
2289,,,0.0002,0.0,2289
2290,,,0.0002,0.0,2290
2291,,,0.17587,0.0,2291
2292,,,,,2292
2293,,,5000.0,0.0,2293
2294,,,1.0,0.0,2294
2295,,,5.0,0.0,2295
2296,,,300.0,0.0,2296
2297,,,1.0,0.0,2297
2298,,,300000.0,0.0,2298
2300,,,1.0,0.0,2300
2301,,,1.0,0.0,2301
2302,,,1.0,0.0,2302
2303,,,1.0,0.0,2303
2304,,,1.0,0.0,2304
2305,,,1.0,0.0,2305
2306,,,1.0,0.0,2306
2307,,,1.0,0.0,2307
2308,,,1.0,0.0,2308
2309,,,1.0,0.0,2309
2310,,,1.0,0.0,2310
2311,,,1.0,0.0,2311
2312,,,1.0,0.0,2312
2313,,,1.0,0.0,2313
2314,,,1.0,0.0,2314
2315,,,1.0,0.0,2315
2316,,,1.0,0.0,2316
2317,,,1.0,0.0,2317
2318,,,1.0,0.0,2318
2319,,,,,2319
2320,,,,,2320
2321,,,,,2321
2322,,,,,2322
2323,,,,,2323
2324,,,,,2324
2325,,,1.0,0.0,2325
2326,,,1.0,0.0,2326
2327,,,498.53,0.0,2327
2329,,,0.0006,0.0,2329
2330,,,250000000.0,0.0,2330
2331,,,1000000000.0,0.0,2331
2332,,,1000000000.0,0.0,2332
2333,,,0.02,0.0,2333
2334,,,1.0,0.0,2334
2335,,,19427400.0,1665210.0,2335
2336,,,16652100.0,1110140.0,2336
2337,,,500.0,0.0,2337
2338,,,1.0,0.0,2338
2339,,,500.0,0.0,2339
2340,,,1.0,0.0,2340
2341,,,500.0,0.0,2341
2342,,,100.0,0.0,2342
2343,,,50000.0,0.0,2343
2344,,,1.0,0.0,2344
2345,,,100.0,0.0,2345
2346,,,1.0,0.0,2346
2347,,,1.0,0.0,2347
2348,,,1.0,0.0,2348
2349,,,1.0,0.0,2349
2350,,,1.0,0.0,2350
2351,,,1.0,0.0,2351
2352,,,1.0,0.0,2352
2353,,,1.0,0.0,2353
2354,,,1.0,0.0,2354
2355,,,1.0,0.0,2355
2356,,,1.0,0.0,2356
2357,,,1.0,0.0,2357
2358,,,1.0,0.0,2358
2359,,,1.0,0.0,2359
2360,,,1.0,0.0,2360
2361,,,1.0,0.0,2361
2362,,,10000.0,0.0,2362
2363,,,1.0,0.0,2363
2364,,,10000.0,0.0,2364
2365,,,1.0,0.0,2365
2366,,,3000.0,0.0,2366
2367,,,1.0,0.0,2367
2368,,,3000.0,0.0,2368
2369,,,1.0,0.0,2369
2370,,,3000.0,0.0,2370
2371,,,1.0,0.0,2371
2372,,,3000.0,0.0,2372
2373,,,1.0,0.0,2373
2374,,,2472.2,0.0,2374
2375,,,100000.0,0.0,2375
2376,,,3.0,0.0,2376
2377,,,100.0,0.0,2377
2378,,,2.1006,0.0,2378
2379,,,150000000.0,0.0,2379
2380,,,2774940.0,0.0,2380
2381,,,173992000.0,4349800.0,2381
2382,,,720350.0,0.0,2382
2383,,,1000.0,1.0,2383
2384,,,,,2384
2385,,,,,2385
2386,,,1.0,0.0,2386
2387,,,1.0,0.0,2387
2388,,,,,2388
2389,,,,,2389
2390,,,,,2390
2391,,,,,2391
2392,,,,,2392
2393,,,25000.0,0.0,2393
2394,,,,,2394
2395,,,,,2395
2396,,,,,2396
2397,,,,,2397
2398,,,3000.0,30.0,2398
2399,,,,,2399
2400,,,,,2400
2401,,,,,2401
2402,,,,,2402
2403,,,,,2403
2404,,,,,2404
2405,,,700000.0,0.0,2405
2406,,,,,2406
2407,,,,,2407
2408,,,,,2408
2409,,,,,2409
2410,,,,,2410
2411,,,50000.0,0.0,2411
2412,,,,,2412
2413,,,11897000.0,0.0,2413
2414,,,100.0,0.0,2414
2415,,,200.0,0.0,2415
2416,,,1.0,0.0,2416
2417,,,1.0,0.0,2417
2418,,,1.0,0.0,2418
2419,,,1.0,0.0,2419
2421,,,1.0,0.0,2421
2422,,,1.0,0.0,2422
2423,,,1.0,0.0,2423
2424,,,1.0,0.0,2424
2426,,,1.0,0.0,2426
2428,,,1.0,0.0,2428
2429,,,,,2429
2430,,,50000000.0,0.0,2430
2431,,,50000000.0,0.0,2431
2432,,,500000000.0,0.0,2432
2433,,,,,2433
2434,,,50000000.0,0.0,2434
2435,,,,,2435
2436,,,50000000.0,0.0,2436
2437,,,,,2437
2438,,,,,2438
2439,,,,,2439
2440,,,1.0,0.0,2440
2441,,,5000.0,0.0,2441
2442,,,1.0,0.0,2442
2444,,,60.0,0.01,2444
2445,,,100.0,0.1,2445
2446,,,40.0,0.1,2446
2447,,,4000.0,10.0,2447
2448,,,500000.0,0.0,2448
2449,,,,,2449
2450,,,,,2450
2451,,,,,2451
2452,,,,,2452
2453,,,,,2453
2454,,,,,2454
2455,,,,,2455
2456,,,,,2456
2457,,,,,2457
2458,,,,,2458
2459,,,,,2459
2460,,,,,2460
2461,,,,,2461
2462,,,,,2462
2463,,,100.0,0.0,2463
2464,,,50.0,0.0,2464
2465,,,50.0,0.0,2465
2466,,,100.0,0.0,2466
2467,,,100.0,0.0,2467
2468,,,5.0,0.0,2468
2469,,,1.0,0.0,2469
2470,,,5.0,0.0,2470
2471,,,5.0,0.0,2471
2472,,,1.0,0.0,2472
2473,,,5.0,0.0,2473
2474,,,5.0,0.0,2474
2475,,,1.0,0.0,2475
2476,,,5.0,0.0,2476
2477,,,5.0,0.0,2477
2478,,,5.0,0.0,2478
2479,,,5.0,0.0,2479
2480,,,1.0,0.0,2480
2481,,,1.0,0.0,2481
2482,,,5.0,0.0,2482
2483,,,1.0,0.0,2483
2484,,,5.0,0.0,2484
2485,,,1.0,0.0,2485
2486,,,5.0,0.0,2486
2487,,,1.0,0.0,2487
2488,,,5.0,0.0,2488
2489,,,1.0,0.0,2489
2490,,,1.0,0.0,2490
2491,,,1.0,0.0,2491
2492,,,500000.0,0.0,2492
2493,,,1.0,0.0,2493
2494,,,500.0,0.0,2494
2495,,,500.0,0.0,2495
2496,,,100000.0,0.0,2496
2497,,,40.0,0.0,2497
2498,,,100.0,0.0,2498
2499,,,1.0,0.0,2499
2500,,,,,2500
2501,,,,,2501
2502,,,,,2502
2503,,,,,2503
2506,,,0.0102564,0.0,2506
2507,,,0.0058324,0.0,2507
2508,,,500.0,0.0,2508
2509,,,50.0,0.0,2509
2510,,,500.0,0.0,2510
2511,,,,,2511
2512,,,,,2512
2513,,,,,2513
2514,,,200000.0,5000.0,2514
2515,,,300000.0,7000.0,2515
2516,,,700000.0,10000.0,2516
2517,,,9.0783,0.0,2517
2518,,,3.4915,0.0,2518
2519,,,6.3602,0.0,2519
2520,,,10.4016,0.0,2520
2522,,,40000000000000.0,500000000000.0,2522
2523,,,100000.0,0.0,2523
2525,,,31536000.0,0.0,2525
2526,,,1.0,0.0,2526
2527,,,1.0,0.0,2527
2529,,,14.0,4.0,2529
2530,,,500000.0,0.0,2530
2531,,,250000000.0,0.0,2531
2532,,,100.0,0.0,2532
2533,,,100.0,0.0,2533
2536,,,100.0,0.0,2536
2537,,,100.0,0.0,2537
2538,,,100.0,0.0,2538
2539,,,0.54,0.0,2539
2540,,,1000.0,0.0,2540
2541,,,,,2541
2542,,,0.0002,0.0,2542
2543,,,,,2543
2544,,,,,2544
2545,,,100.0,0.0,2545
2546,,,500.0,0.0,2546
2547,,,10000.0,0.0,2547
2548,,,100.0,0.0,2548
2551,,,1.0,0.0,2551
2552,,,100.0,0.0,2552
2553,,,1000.0,0.0,2553
2554,,,1.0,0.0,2554
2555,,,5000.0,0.0,2555
2556,,,50000.0,0.0,2556
2557,,,1.0,0.0,2557
2558,,,100000.0,0.0,2558
2559,,,1.0,0.0,2559
2560,,,1.0,0.0,2560
2561,,,1.0,0.0,2561
2562,,,1.0,0.0,2562
2563,,,1.0,0.0,2563
2564,,,1.0,0.0,2564
2565,,,1.0,0.0,2565
2566,,,1.0,0.0,2566
2567,,,1.0,0.0,2567
2568,,,1.0,0.0,2568
2569,,,1.0,0.0,2569
2570,,,1.0,0.0,2570
2571,,,1.0,0.0,2571
2572,,,10.0,0.0,2572
2573,,,,,2573
2574,,,5.0,0.0,2574
2575,,,,,2575
2577,,,,,2577
2578,,,,,2578
2579,,,,,2579
2580,,,1.0,0.0,2580
2581,,,,,2581
2582,,,,,2582
2583,,,15.0,0.0,2583
2584,,,20.0,0.0,2584
2585,,,1.062,0.0,2585
2586,,,1.0,0.0,2586
2587,,,5.0,0.0,2587
2588,,,1.0,0.0,2588
2589,,,200.0,0.0,2589
2590,,,1.0,0.0,2590
2591,,,1.469,0.0,2591
2592,,,1.0,0.0,2592
2593,,,1.345,0.0,2593
2594,,,13.446,0.0,2594
2595,,,5.0,0.0,2595
2596,,,23.8773,0.0,2596
2597,,,1.026,0.0,2597
2598,,,2.3,0.0,2598
2599,,,2.0,0.0,2599
2600,,,4.6015,0.0,2600
2601,,,1.708,0.0,2601
2602,,,17.08,0.0,2602
2603,,,42.7,0.0,2603
2604,,,10.0,0.0,2604
2605,,,,,2605
2606,,,19.905,0.0,2606
2607,,,2.618,0.0,2607
2608,,,,,2608
2609,,,,,2609
2610,,,,,2610
2611,,,,,2611
2612,,,,,2612
2613,,,,,2613
2614,,,,,2614
2615,,,,,2615
2616,,,,,2616
2617,,,,,2617
2618,,,,,2618
2619,,,,,2619
2620,,,,,2620
2621,,,,,2621
2622,,,70.0,0.0,2622
2623,,,,,2623
2624,,,,,2624
2625,,,,,2625
2626,,,,,2626
2627,,,,,2627
2628,,,,,2628
2629,,,1.0,0.0,2629
2630,,,100000.0,0.0,2630
2631,,,50000.0,0.0,2631
2632,,,1000.0,0.0,2632
2633,,,1.0,0.0,2633
2634,,,1.0,0.0,2634
2635,,,1.0,0.0,2635
2636,,,1.0,0.0,2636
2637,,,1.0,0.0,2637
2638,,,1.0,0.0,2638
2639,,,1.0,0.0,2639
2640,,,1.0,0.0,2640
2641,,,1.0,0.0,2641
2642,,,1.0,0.0,2642
2643,,,1.0,0.0,2643
2644,,,1.0,0.0,2644
2645,,,1.0,0.0,2645
2646,,,1.0,0.0,2646
2647,,,1.0,0.0,2647
2648,,,1.0,0.0,2648
2649,,,1.0,0.0,2649
2650,,,1.0,0.0,2650
2651,,,1.0,0.0,2651
2652,,,1.0,0.0,2652
2653,,,1.0,0.0,2653
2654,,,1.0,0.0,2654
2655,,,1.0,0.0,2655
2656,,,1000.0,1.0,2656
2657,,,200000.0,0.0,2657
2658,,,200000.0,0.0,2658
2659,,,10000.0,0.0,2659
2660,,,10000.0,0.0,2660
2661,,,3000000.0,0.0,2661
2662,,,50000.0,0.0,2662
2663,,,500000.0,0.0,2663
2664,,,1000000.0,0.0,2664
2665,,,2000000.0,0.0,2665
2667,,,1000.0,0.0,2667
2668,,,20000.0,0.0,2668
2669,,,300.0,0.0,2669
2670,,,10000.0,0.0,2670
2671,,,10000.0,0.0,2671
2672,,,1.0,0.0,2672
2673,,,10000.0,0.0,2673
2674,,,1.0,0.0,2674
2675,,,10000.0,0.0,2675
2676,,,1.0,0.0,2676
2677,,,10000.0,0.0,2677
2678,,,1.0,0.0,2678
2679,,,10000.0,0.0,2679
2680,,,1.0,0.0,2680
2681,,,10000.0,0.0,2681
2682,,,1.0,0.0,2682
2683,,,300000.0,0.0,2683
2684,,,1.0,0.0,2684
2686,,,10000.0,0.0,2686
2687,,,1.0,0.0,2687
2688,,,10000.0,0.0,2688
2689,,,1.0,0.0,2689
2690,,,10000.0,0.0,2690
2691,,,1.0,0.0,2691
2692,,,10000.0,0.0,2692
2693,,,1.0,0.0,2693
2694,,,100000.0,0.0,2694
2695,,,10000.0,0.0,2695
2696,,,1.0,0.0,2696
2697,,,50000000.0,0.0,2697
2698,,,10000.0,0.0,2698
2699,,,1.0,0.0,2699
2700,,,10000.0,0.0,2700
2701,,,1.0,0.0,2701
2702,,,1000.0,0.0,2702
2703,,,500.0,0.0,2703
2704,,,50000000.0,0.0,2704
2705,,,500.0,0.0,2705
2706,,,100.0,0.0,2706
2707,,,5000.0,0.0,2707
2708,,,12000000000.0,40000000.0,2708
2709,,,1.0,0.0,2709
2710,,,1.0,0.0,2710
2711,,,50.0,0.0,2711
2712,,,1.0,0.0,2712
2713,,,1.0,0.0,2713
2714,,,5.0,0.0,2714
2715,,,5.0,0.0,2715
2716,,,1.0,0.0,2716
2717,,,1.0,0.0,2717
2718,,,5.0,0.0,2718
2719,,,5.0,0.0,2719
2720,,,1.0,0.0,2720
2721,,,1.0,0.0,2721
2722,,,5.0,0.0,2722
2723,,,5.0,0.0,2723
2724,,,200.0,0.0,2724
2725,,,1.0,0.0,2725
2726,,,50.0,0.0,2726
2727,,,50.0,0.0,2727
2728,,,1.0,0.0,2728
2729,,,1.0,0.0,2729
2730,,,1.0,0.0,2730
2731,,,1.0,0.0,2731
2734,,,1.0,0.0,2734
2735,,,50.0,0.0,2735
2736,,,1.0,0.0,2736
2737,,,1.0,0.0,2737
2738,,,1.0,0.0,2738
2739,,,1.0,0.0,2739
2740,,,1.0,0.0,2740
2741,,,1.0,0.0,2741
2742,,,1.0,0.0,2742
2743,,,1.0,0.0,2743
2744,,,100.0,0.0,2744
2745,,,50.0,0.0,2745
2746,,,50.0,0.0,2746
2747,,,1000.0,0.0,2747
2748,,,1.0,0.0,2748
2749,,,50.0,0.0,2749
2750,,,1.0,0.0,2750
2751,,,10000000000.0,0.0,2751
2752,,,100.0,0.0,2752
2753,,,50000000.0,0.0,2753
2754,,,1.0,0.0,2754
2755,,,100000.0,0.0,2755
2756,,,1.0,0.0,2756
2757,,,20000.0,0.0,2757
2758,,,300000.0,0.0,2758
2759,,,25000.0,0.0,2759
2760,,,20000.0,0.0,2760
2761,,,10000.0,0.0,2761
2762,,,100.0,0.0,2762
2763,,,40000.0,0.0,2763
2764,,,100.0,0.0,2764
2765,,,1.0,0.0,2765
2766,,,10000.0,0.0,2766
2768,,,1.0,0.0,2768
2769,,,5000.0,0.0,2769
2770,,,50.0,0.0,2770
2772,,,10.0,0.0,2772
2773,,,10.0,0.0,2773
2774,,,1.0,0.0,2774
2775,,,1.0,0.0,2775
2776,,,1.0,0.0,2776
2777,,,1.0,0.0,2777
2778,,,1.0,0.0,2778
2779,,,1.0,0.0,2779
2780,,,1.0,0.0,2780
2781,,,1.0,0.0,2781
2782,,,1.0,0.0,2782
2783,,,1.0,0.0,2783
2784,,,1.0,0.0,2784
2785,,,1.0,0.0,2785
2786,,,1.0,0.0,2786
2787,,,1.0,0.0,2787
2788,,,1.0,0.0,2788
2790,,,1.0,0.0,2790
2791,,,1.0,0.0,2791
2792,,,1.0,0.0,2792
2794,,,1.0,0.0,2794
2795,,,1.0,0.0,2795
2796,,,1.0,0.0,2796
2797,,,1.0,0.0,2797
2798,,,1.0,0.0,2798
2799,,,1.0,0.0,2799
2800,,,1.0,0.0,2800
2801,,,1.0,0.0,2801
2802,,,1.0,0.0,2802
2803,,,1.0,0.0,2803
2804,,,1.0,0.0,2804
2805,,,1.0,0.0,2805
2806,,,1.0,0.0,2806
2807,,,300000.0,0.0,2807
2808,,,1.0,0.0,2808
2809,,,1.0,0.0,2809
2810,,,1.0,0.0,2810
2811,,,5000000.0,0.0,2811
2812,,,70.0,0.0,2812
2813,,,222.22,0.0,2813
2814,,,22.222,0.0,2814
2815,,,,,2815
2816,,,1.0,0.0,2816
2817,,,5000000.0,0.0,2817
2818,,,1.0,0.0,2818
2819,,,100000000000.0,0.0,2819
2820,,,1.0,0.0,2820
2821,,,1.0,0.0,2821
2822,,,1.0,0.0,2822
2823,,,1663.1,0.0,2823
2824,,,1.0,0.0,2824
2825,,,1.0,0.0,2825
2826,,,1.0,0.0,2826
2827,,,1.0,0.0,2827
2828,,,1.0,0.0,2828
2829,,,1.0,0.0,2829
2830,,,100.0,0.0,2830
2831,,,1.0,0.0,2831
2832,,,500.0,0.0,2832
2833,,,1.0,0.0,2833
2834,,,1.0,0.0,2834
2835,,,300000.0,0.0,2835
2837,,,1.0,0.0,2837
2838,,,1.0,0.0,2838
2839,,,1.0,0.0,2839
2840,,,1.0,0.0,2840
2841,,,1.0,0.0,2841
2842,,,1.0,0.0,2842
2843,,,1.0,0.0,2843
2844,,,1.0,0.0,2844
2845,,,1.0,0.0,2845
2846,,,1.0,0.0,2846
2847,,,5.0,0.0,2847
2848,,,1.0,0.0,2848
2849,,,0.05,0.0,2849
2850,,,5.0,0.0,2850
2851,,,1.0,0.0,2851
2852,,,1.0,0.0,2852
2853,,,,,2853
2854,,,77967.0,0.0,2854
2855,,,0.025,0.0,2855
2856,,,0.025,0.0,2856
2857,,,233900000.0,1559300.0,2857
2858,,,77967000.0,623730.0,2858
2859,,,20.0,0.0,2859
2860,,,1.0,0.0,2860
2861,,,1.0,0.0,2861
2862,,,1.0,0.0,2862
2863,,,1.0,0.0,2863
2864,,,1.0,0.0,2864
2865,,,1.0,0.0,2865
2866,,,1.0,0.0,2866
2867,,,1.0,0.0,2867
2868,,,1.0,0.0,2868
2869,,,1.0,0.0,2869
2870,,,1.0,0.0,2870
2871,,,1.0,0.0,2871
2872,,,1.0,0.0,2872
2873,,,1.0,0.0,2873
2874,,,1.0,0.0,2874
2875,,,1.0,0.0,2875
2876,,,1.0,0.0,2876
2877,,,1.0,0.0,2877
2878,,,1.0,0.0,2878
2879,,,1.0,0.0,2879
2880,,,1.0,0.0,2880
2881,,,1.0,0.0,2881
2882,,,1.0,0.0,2882
2883,,,1.0,0.0,2883
2884,,,,,2884
2885,,,2500.0,0.0,2885
2886,,,5000.0,0.0,2886
2887,,,0.0025,0.0,2887
2888,,,0.0003,0.0,2888
2889,,,0.0001,0.0,2889
2890,,,7.0,0.0,2890
2891,,,3.5,0.03,2891
2892,,,65.0,0.2,2892
2893,,,1.5,0.0,2893
2894,,,2.5,0.0,2894
2895,,,15.0,0.0,2895
2896,,,1.0,0.0,2896
2897,,,85.0,0.05,2897
2898,,,15.0,0.05,2898
2899,,,4.0,0.03,2899
2900,,,30.0,0.1,2900
2901,,,15.0,0.05,2901
2902,,,0.5,0.0,2902
2903,,,1.0,0.0,2903
2904,,,170.0,0.5,2904
2905,,,40.0,0.2,2905
2906,,,2.0,0.0,2906
2907,,,1.5,0.0,2907
2908,,,30.0,0.2,2908
2909,,,7.0,0.0,2909
2910,,,7.0,0.0,2910
2911,,,0.5,0.0,2911
2912,,,0.5,0.0,2912
2913,,,80.0,0.05,2913
2914,,,15.0,0.15,2914
2915,,,2.5,0.0,2915
2916,,,1.0,0.0,2916
2917,,,0.5,0.0,2917
2918,,,3.3339,0.0,2918
2919,,,15.468,0.0,2919
2920,,,2.2273,0.0,2920
2921,,,500000000.0,0.0,2921
2922,,,1.0,0.0,2922
2923,,,20000000.0,0.0,2923
2924,,,5000000.0,0.0,2924
2925,,,100.0,0.0,2925
2926,,,100.0,0.0,2926
2927,,,100.0,0.0,2927
2928,,,100.0,0.0,2928
2929,,,100.0,0.0,2929
2930,,,100.0,0.0,2930
2931,,,100.0,0.0,2931
2932,,,100.0,0.0,2932
2933,,,100.0,0.0,2933
2934,,,100.0,0.0,2934
2935,,,100.0,0.0,2935
2936,,,100.0,0.0,2936
2937,,,100.0,0.0,2937
2938,,,100.0,0.0,2938
2939,,,100.0,0.0,2939
2940,,,100000.0,5000.0,2940
2941,,,10.0,0.05,2941
2942,,,10.0,0.0,2942
2943,,,100.0,0.0,2943
2944,,,100.0,0.0,2944
2945,,,100.0,0.0,2945
2946,,,100.0,0.0,2946
2947,,,100000.0,5000.0,2947
2948,,,100000000.0,5000000.0,2948
2949,,,,,2949
2950,,,,,2950
2951,,,500000.0,0.0,2951
2952,,,,,2952
2953,,,,,2953
2954,,,,,2954
2955,,,1.0,0.0,2955
2956,,,1.0,0.0,2956
2957,,,1.0,0.0,2957
2958,,,1.0,0.0,2958
2959,,,1.0,0.0,2959
2960,,,1.0,0.0,2960
2961,,,10000.0,0.0,2961
2962,,,1.0,0.0,2962
2963,,,1.0,0.0,2963
2964,,,1.0,0.0,2964
2965,,,1.0,0.0,2965
2966,,,1.0,0.0,2966
2967,,,10000000000.0,0.0,2967
2968,,,10000.0,0.0,2968
2969,,,100.0,0.0,2969
2970,,,1.0,0.0,2970
2971,,,1.0,0.0,2971
2972,,,1.0,0.0,2972
2973,,,100.0,0.0,2973
2974,,,376166.0,0.0,2974
2975,,,100.0,0.0,2975
